14,MALLA_1_P,3924.842105263158
14,MALLA_2_P,1972.45
15,MALLA_1_A,1141.4
15,MALLA_4_A,0.0
15,MALLA_5_A,0.0
15,MALLA_8_A,0.0
15,MALLA_9_A,0.0
15,MALLA_8_A_2DA,3514.2
15,MALLA_2_A_2DA,1370.0
15,MALLA_3_A_2DA,1000.8
15,MALLA_3_I,2502.2105263157896
15,MALLA_3_G,2986.5
15,MALLA_4_I,2325.2
15,MALLA_1_P,2030.9473684210527
15,MALLA_2_P,876.65
16,MALLA_1_A,1381.6
16,MALLA_4_A,0.0
16,MALLA_5_A,0.0
16,MALLA_8_A,0.0
16,MALLA_9_A,0.0
16,MALLA_8_A_2DA,3946.4
16,MALLA_2_A_2DA,4586.6
16,MALLA_3_A_2DA,3937.8
16,MALLA_3_I,3537.4736842105262
16,MALLA_3_G,2724.5555555555557
16,MALLA_4_I,3247.36
16,MALLA_1_P,1464.421052631579
16,MALLA_2_P,0.0
17,MALLA_1_A,0.0
17,MALLA_4_A,0.0
17,MALLA_5_A,0.0
17,MALLA_8_A,0.0
17,MALLA_9_A,0.0
17,MALLA_8_A_2DA,1837.6
17,MALLA_2_A_2DA,960.6
17,MALLA_3_A_2DA,1155.2
17,MALLA_3_I,1862.6842105263158
17,MALLA_3_G,2200.1111111111113
17,MALLA_4_I,1834.72
17,MALLA_1_P,675.421052631579
17,MALLA_2_P,0.0
18,MALLA_1_A,0.0
18,MALLA_4_A,849.8
18,MALLA_5_A,0.0
18,MALLA_8_A,0.0
18,MALLA_9_A,0.0
18,MALLA_8_A_2DA,1436.2
18,MALLA_2_A_2DA,4287.2
18,MALLA_3_A_2DA,4003.6
18,MALLA_3_I,1753.0526315789473
18,MALLA_3_G,2287.0555555555557
18,MALLA_4_I,1276.56
18,MALLA_1_P,0.0
18,MALLA_2_P,0.0
19,MALLA_1_A,0.0
19,MALLA_4_A,0.0
19,MALLA_5_A,0.0
19,MALLA_8_A,0.0
19,MALLA_9_A,0.0
19,MALLA_8_A_2DA,2947.4
19,MALLA_2_A_2DA,1878.0
19,MALLA_3_A_2DA,1399.0
19,MALLA_3_I,2280.8947368421054
19,MALLA_3_G,2798.777777777778
19,MALLA_4_I,2384.72
19,MALLA_1_P,0.0
19,MALLA_2_P,0.0
20,MALLA_1_A,0.0
20,MALLA_4_A,0.0
20,MALLA_5_A,0.0
20,MALLA_8_A,0.0
20,MALLA_9_A,0.0
20,MALLA_8_A_2DA,1327.4
20,MALLA_2_A_2DA,2910.6
20,MALLA_3_A_2DA,2838.0
20,MALLA_3_I,1842.578947368421
20,MALLA_3_G,2719.277777777778
20,MALLA_4_I,1674.64
20,MALLA_1_P,0.0
20,MALLA_2_P,0.0
21,MALLA_1_A,0.0
21,MALLA_4_A,0.0
21,MALLA_5_A,0.0
21,MALLA_8_A,0.0
21,MALLA_9_A,0.0
21,MALLA_8_A_2DA,2914.0
21,MALLA_2_A_2DA,1989.2
21,MALLA_3_A_2DA,2309.4
21,MALLA_3_I,930.8947368421053
21,MALLA_3_G,1978.7777777777778
21,MALLA_4_I,1439.52
21,MALLA_1_P,0.0
21,MALLA_2_P,0.0
22,MALLA_1_A,0.0
22,MALLA_4_A,0.0
22,MALLA_5_A,0.0
22,MALLA_8_A,0.0
22,MALLA_9_A,0.0
22,MALLA_8_A_2DA,843.4
22,MALLA_2_A_2DA,1126.6
22,MALLA_3_A_2DA,1640.2
22,MALLA_3_I,644.0
22,MALLA_3_G,1731.8333333333333
22,MALLA_4_I,718.96
22,MALLA_1_P,0.0
22,MALLA_2_P,0.0
23,MALLA_1_A,0.0
23,MALLA_4_A,0.0
23,MALLA_5_A,0.0
23,MALLA_8_A,0.0
23,MALLA_9_A,0.0
23,MALLA_8_A_2DA,1009.8
23,MALLA_2_A_2DA,1690.6
23,MALLA_3_A_2DA,1378.0
23,MALLA_3_I,0.0
23,MALLA_3_G,1675.1666666666667
23,MALLA_4_I,525.2
23,MALLA_1_P,0.0
23,MALLA_2_P,0.0
24,MALLA_1_A,0.0
24,MALLA_4_A,0.0
24,MALLA_5_A,0.0
24,MALLA_8_A,0.0
24,MALLA_9_A,0.0
24,MALLA_8_A_2DA,0.0
24,MALLA_2_A_2DA,1409.0
24,MALLA_3_A_2DA,0.0
24,MALLA_3_I,0.0
24,MALLA_3_G,0.0
24,MALLA_4_I,0.0
24,MALLA_1_P,0.0
24,MALLA_2_P,0.0
